Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,daily_sentiment_score,S&P 500,Dow Jones,NASDAQ 100,Nikkei 225,FTSE 100,DAX 30
2023-10-07,329.56,328.11,318.59,319.28,352972.67,23746146.67,0.02,4317.55,33473.27,14997.88,31182.63,7493.8,15195.88
2023-10-08,329.93,328.97,320.89,322.02,331460.33,21818663.33,0.03,4326.61,33538.96,15022.51,31370.6,7493.0,15162.0
2023-10-09,330.3,329.82,323.18,324.75,309948.0,19891180.0,0.03,4335.66,33604.65,15047.15,31558.56,7492.2,15128.11
2023-10-10,331.1,328.39,327.67,330.96,314761.0,20557094.0,0.01,4358.24,33739.3,15131.52,31746.53,7628.2,15423.52
2023-10-11,332.82,332.42,329.14,331.21,280438.0,20063246.0,-0.01,4376.95,33804.87,15241.12,31936.51,7620.0,15460.01
2023-10-12,333.63,331.16,328.72,330.56,334254.0,19313098.0,0.1,4349.61,33631.14,15184.1,32494.66,7644.8,15425.03
2023-10-13,333.83,327.73,326.36,332.38,397253.0,21085695.0,0.12,4327.78,33670.29,14995.12,32315.99,7599.6,15186.66
2023-10-14,334.6,329.37,327.77,331.94,385082.0,21443146.0,0.14,4343.06,33775.04,15054.32,32097.0,7609.93,15203.77
2023-10-15,335.37,331.0,329.19,331.49,372911.0,21800597.0,0.17,4358.35,33879.79,15113.53,31878.02,7620.27,15220.88
2023-10-16,336.14,332.64,330.6,331.05,360740.0,22158048.0,0.19,4373.63,33984.54,15172.73,31659.03,7630.6,15237.99
2023-10-17,333.46,332.06,327.41,329.59,293599.0,18338523.0,0.14,4373.2,33997.65,15122.01,32040.29,7675.2,15251.69
2023-10-18,335.59,330.11,328.3,332.49,333824.0,23153602.0,0.09,4314.6,33665.08,14909.26,32042.25,7588.0,15094.91
2023-10-19,336.88,331.32,330.91,332.15,366502.0,25052071.0,0.15,4278.0,33414.17,14783.13,31430.62,7499.5,15045.23
2023-10-20,331.92,326.67,325.45,331.72,322791.0,25027715.0,0.21,4224.16,33127.28,14560.88,31259.36,7402.1,14798.47
2023-10-21,332.19,327.55,325.1,329.64,332876.67,24810059.33,0.21,4221.79,33063.66,14575.54,31172.76,7393.0,14799.22
2023-10-22,332.45,328.44,324.74,327.55,342962.33,24592403.67,0.21,4219.41,33000.03,14590.19,31086.15,7383.9,14799.97
2023-10-23,332.72,329.32,324.39,325.47,353048.0,24374748.0,0.21,4217.04,32936.41,14604.85,30999.55,7374.8,14800.72
2023-10-24,331.84,330.53,327.6,331.3,480549.0,31153571.0,0.21,4247.68,33141.38,14745.86,31062.35,7389.7,14879.94
2023-10-25,346.2,340.67,337.62,345.02,729751.0,55053828.0,0.21,4186.77,33035.93,14381.64,31269.92,7414.3,14892.18
2023-10-26,341.63,327.89,326.94,340.54,534330.0,37828543.0,0.21,4137.23,32784.3,14109.57,30601.78,7354.6,14731.05
2023-10-27,336.72,329.81,328.4,330.42,430132.0,29856522.0,-0.02,4117.37,32417.59,14180.42,30991.69,7291.3,14687.41
2023-10-28,337.63,332.31,329.54,331.42,405400.67,27513708.67,0.08,4133.85,32588.05,14232.12,30893.45,7303.33,14697.12
2023-10-29,338.54,334.81,330.69,332.41,380669.33,25170895.33,0.19,4150.34,32758.5,14283.81,30795.2,7315.37,14706.83
2023-10-30,339.45,337.31,331.83,333.41,355938.0,22828082.0,0.29,4166.82,32928.96,14335.51,30696.96,7327.4,14716.54
2023-10-31,339.0,338.11,334.69,338.85,307402.0,20265282.0,0.23,4193.8,33052.87,14409.78,30858.85,7321.7,14810.34
2023-11-01,347.42,346.07,339.65,339.79,425441.0,28158819.0,0.16,4237.86,33274.58,14664.91,31601.65,7342.4,14923.27
2023-11-02,348.83,348.32,344.77,347.24,374637.0,24348072.0,0.22,4317.78,33839.08,14919.55,31949.89,7446.5,15143.6
2023-11-03,354.39,352.8,347.33,349.63,390976.0,23637673.0,0.06,4358.34,34061.32,15099.49,32139.54,7417.7,15189.25
2023-11-04,355.44,354.04,349.34,350.9,386605.67,23701215.67,0.06,4360.89,34072.83,15117.97,32329.19,7417.73,15171.49
2023-11-05,356.49,355.29,351.34,352.18,382235.33,23764758.33,0.06,4363.43,34084.35,15136.45,32518.83,7417.77,15153.73
2023-11-06,357.54,356.53,353.35,353.45,377865.0,23828301.0,0.06,4365.98,34095.86,15154.93,32708.48,7417.8,15135.97
2023-11-07,362.46,360.53,357.63,359.4,373390.0,25833931.0,0.28,4378.38,34152.6,15296.02,32271.82,7410.0,15152.64
2023-11-08,363.87,363.2,360.55,361.68,316041.0,26767828.0,0.35,4382.78,34112.27,15313.24,32166.48,7401.7,15229.6
2023-11-09,364.79,360.69,360.36,362.3,338377.0,24847331.0,0.02,4347.35,33891.94,15187.9,32646.46,7455.7,15352.54
2023-11-10,370.1,369.67,361.07,361.49,382844.0,28065164.0,0.17,4415.24,34283.1,15529.12,32568.11,7360.6,15234.39
2023-11-11,369.56,368.67,362.68,363.73,368765.33,25372278.0,0.2,4414.01,34301.36,15513.68,32573.78,7382.33,15271.26
2023-11-12,369.01,367.68,364.29,365.98,354686.67,22679392.0,0.22,4412.78,34319.61,15498.23,32579.44,7404.07,15308.13
2023-11-13,368.47,366.68,365.9,368.22,340608.0,19986506.0,0.25,4411.55,34337.87,15482.79,32585.11,7425.8,15345.0
2023-11-14,371.95,370.27,367.35,371.01,409291.0,27683862.0,0.28,4495.7,34827.7,15812.47,32695.93,7440.5,15614.43
2023-11-15,373.13,369.67,367.11,371.28,399874.0,26860095.0,0.27,4502.88,34991.21,15817.18,33519.7,7486.9,15748.17
2023-11-16,376.35,376.17,370.18,370.96,405563.0,27182315.0,0.26,4508.24,34945.47,15833.17,33424.41,7411.0,15786.61
2023-11-17,374.37,369.85,367.0,373.61,560742.0,40325371.0,0.16,4514.02,34947.28,15837.99,33585.2,7504.3,15919.16
2023-11-18,375.87,372.38,368.33,372.81,631076.0,44393235.33,0.16,4525.14,35015.2,15901.01,33519.48,7501.67,15913.22
2023-11-19,377.37,374.91,369.67,372.02,701410.0,48461099.67,0.17,4536.26,35083.12,15964.04,33453.75,7499.03,15907.27
2023-11-20,378.87,377.44,371.0,371.22,771744.0,52528964.0,0.17,4547.38,35151.04,16027.06,33388.03,7496.4,15901.33
2023-11-21,376.22,373.07,371.12,375.67,460035.0,28423145.0,0.17,4538.19,35088.29,15933.62,33354.14,7482.0,15900.53
2023-11-22,379.79,377.85,374.96,378.0,405033.0,23361184.0,0.19,4556.62,35273.03,16001.39,33451.83,7469.5,15957.82
2023-11-23,378.88,377.64,375.05,377.66,303468.0,16768916.5,0.12,4557.98,35331.59,15991.7,33538.68,7478.85,15993.66
2023-11-24,377.97,377.43,375.14,377.33,201903.0,10176649.0,0.04,4559.34,35390.15,15982.01,33625.53,7488.2,16029.49
2023-11-25,378.86,377.82,375.49,377.15,252195.0,14177508.67,0.07,4556.37,35371.26,15975.33,33566.24,7479.03,16008.45
2023-11-26,379.75,378.22,375.85,376.96,302487.0,18178368.33,0.11,4553.4,35352.36,15968.66,33506.96,7469.87,15987.41
2023-11-27,380.64,378.61,376.2,376.78,352779.0,22179228.0,0.14,4550.43,35333.47,15961.98,33447.67,7460.7,15966.37
2023-11-28,383.0,382.7,378.16,378.35,358981.0,20453112.0,0.18,4554.89,35416.98,16010.43,33408.39,7455.2,15992.67
2023-11-29,384.3,378.85,377.44,383.76,405555.0,28963399.0,0.05,4550.58,35430.42,15987.6,33321.22,7423.5,16166.45
2023-11-30,380.09,378.91,375.47,378.49,364028.0,30554415.0,-0.02,4567.8,35950.89,15947.87,33486.89,7453.8,16215.43
2023-12-01,378.16,374.51,371.31,376.76,516940.0,33040472.0,-0.08,4594.63,36245.5,15997.58,33431.51,7529.4,16397.52
2023-12-02,375.28,372.72,368.51,374.21,512693.0,32714749.67,-0.04,4586.35,36231.81,15944.94,33364.76,7523.93,16399.93
2023-12-04,369.52,369.14,362.9,369.1,504199.0,32063305.0,0.04,4569.78,36204.44,15839.67,33231.27,7513.0,16404.76
2023-12-05,373.08,372.52,365.62,366.45,373675.0,23065035.0,0.08,4567.18,36124.56,15877.71,32775.82,7489.8,16533.11
2023-12-06,374.18,368.8,368.03,373.54,326373.0,21182072.0,0.12,4549.34,36054.43,15788.05,33445.9,7515.4,16656.44
2023-12-07,371.45,370.95,366.32,368.23,324953.0,23118864.0,0.03,4585.59,36117.38,16022.49,32858.31,7513.7,16628.99
2023-12-08,374.46,374.23,368.23,369.2,297367.0,20154366.0,0.01,4604.37,36247.87,16084.69,32307.86,7554.5,16759.22
2023-12-10,372.55,372.28,366.81,368.72,375441.67,25190626.67,-0.02,4616.42,36352.58,16176.05,32630.49,7548.1,16782.69
2023-12-11,371.6,371.3,366.1,368.48,414479.0,27708757.0,-0.03,4622.44,36404.93,16221.73,32791.8,7544.9,16794.43
2023-12-12,374.42,374.38,370.46,370.85,341948.0,24838253.0,0.08,4643.7,36577.94,16354.25,32843.7,7542.8,16791.74
2023-12-13,377.64,374.37,370.77,376.02,397695.0,30955531.0,0.2,4707.09,37090.24,16562.37,32926.35,7548.4,16766.05
2023-12-14,373.76,365.93,364.13,373.31,625497.0,43277461.0,0.12,4719.55,37248.35,16537.83,32686.25,7649.0,16752.23
2023-12-15,372.4,370.73,366.28,366.85,447189.0,78502324.0,0.05,4719.19,37305.16,16623.45,32970.55,7576.4,16751.44
2023-12-16,372.6,371.37,367.08,367.72,410867.67,59602508.67,0.09,4726.31,37305.45,16658.9,32900.03,7589.1,16717.81
2023-12-17,372.8,372.01,367.88,368.58,374546.33,40702693.33,0.13,4733.44,37305.73,16694.35,32829.5,7601.8,16684.18
2023-12-18,373.0,372.65,368.68,369.45,338225.0,21802878.0,0.17,4740.56,37306.02,16729.8,32758.98,7614.5,16650.55
2023-12-19,373.26,373.26,369.84,371.49,306095.0,20603658.0,0.22,4768.37,37557.92,16811.85,33219.39,7638.0,16744.41
2023-12-20,376.03,370.62,370.53,375.0,396011.0,26316650.0,0.14,4698.35,37082.0,16554.16,33675.94,7715.7,16733.05
2023-12-21,374.41,373.54,370.04,372.56,289268.0,17708006.0,0.15,4746.75,37404.35,16757.41,33140.47,7694.7,16687.42
2023-12-22,375.18,374.58,372.71,373.68,282281.0,17107484.0,0.24,4754.63,37385.97,16777.4,33169.05,7697.5,16706.18
2023-12-23,375.62,374.6,372.91,374.01,277877.25,15998875.5,0.18,4759.66,37425.81,16802.66,33203.25,7703.0,16713.36
2023-12-24,376.06,374.62,373.1,374.34,273473.5,14890267.0,0.12,4764.69,37465.65,16827.93,33237.45,7708.5,16720.54
2023-12-25,376.5,374.64,373.3,374.67,269069.75,13781658.5,0.06,4769.72,37505.49,16853.2,33271.65,7714.0,16727.71
2023-12-27,375.06,374.07,372.81,373.69,266403.0,14905412.0,-0.06,4781.58,37656.52,16906.8,33681.24,7725.0,16742.07
2023-12-28,376.46,375.28,374.16,375.37,278146.0,14327013.0,0.11,4783.35,37710.1,16898.47,33539.62,7722.7,16701.55
2023-12-29,377.16,376.04,373.48,376.0,296401.0,18730838.0,0.11,4769.83,37689.54,16825.93,33464.17,7733.2,16751.64
2023-12-30,377.16,376.04,373.48,376.0,296401.0,18730838.0,0.11,4769.83,37689.54,16825.93,33464.17,7733.2,16751.64
2023-12-31,377.16,376.04,373.48,376.0,296401.0,18730838.0,0.11,4769.83,37689.54,16825.93,33464.17,7733.2,16751.64
