Date,CLOSE,TimeGPT-lo-50,TimeGPT-lo-80,TimeGPT-lo-90,TimeGPT-hi-50,TimeGPT-hi-80,TimeGPT-hi-90
2022-04-18,278.16,276.52,275.05,274.16,279.79,281.27,282.15
2022-04-19,278.21,276.57,275.1,274.21,279.84,281.32,282.2
2022-04-20,284.57,282.93,281.46,280.58,286.21,287.68,288.56
2022-04-21,274.37,272.73,271.26,270.38,276.01,277.48,278.36
2022-04-22,275.4,273.76,272.29,271.41,277.04,278.51,279.39
2022-04-23,279.03,277.39,275.92,275.03,280.66,282.14,283.02
2022-04-24,282.15,280.51,279.04,278.16,283.78,285.26,286.14
2022-04-25,281.19,279.56,278.08,277.2,282.83,284.3,285.19
2022-04-26,270.21,268.58,267.1,266.22,271.85,273.32,274.21
2022-04-27,280.42,278.78,277.31,276.43,282.06,283.53,284.41
2022-04-28,284.26,282.63,281.15,280.27,285.9,287.37,288.26
2022-04-29,272.99,271.35,269.88,269.0,274.63,276.1,276.98
2022-04-30,277.92,276.28,274.81,273.93,279.56,281.03,281.91
2022-05-01,281.76,280.12,278.65,277.77,283.4,284.87,285.75
2022-05-02,284.68,283.04,281.57,280.69,286.32,287.79,288.67
2022-05-03,274.18,272.55,271.07,270.19,275.82,277.29,278.18
2022-05-04,288.91,287.27,285.8,284.92,290.55,292.02,292.9
2022-05-05,278.98,277.34,275.87,274.98,280.61,282.09,282.97
2022-05-06,274.1,272.46,270.99,270.11,275.74,277.21,278.09
2022-05-07,270.0,268.37,266.89,266.01,271.64,273.11,274.0
2022-05-08,266.06,264.42,262.95,262.07,267.7,269.17,270.05
2022-05-09,267.15,265.51,264.04,263.16,268.79,270.26,271.14
2022-05-10,270.36,268.73,267.25,266.37,272.0,273.47,274.35
2022-05-11,269.17,267.53,266.06,265.17,270.8,272.28,273.16
2022-05-12,260.19,258.55,257.08,256.19,261.82,263.3,264.18
2022-05-13,265.57,263.93,262.46,261.57,267.2,268.68,269.56
2022-05-14,266.43,264.8,263.32,262.44,268.07,269.54,270.43
2022-05-15,267.64,266.01,264.53,263.65,269.28,270.76,271.64
2022-05-16,263.75,262.12,260.64,259.76,265.39,266.86,267.74
2022-05-17,271.99,270.36,268.88,268.0,273.63,275.1,275.99
2022-05-18,252.78,251.14,249.67,248.78,254.41,255.89,256.77
2022-05-19,247.77,246.13,244.66,243.77,249.4,250.88,251.76
2022-05-20,252.34,250.7,249.23,248.35,253.98,255.45,256.33
2022-05-21,255.79,254.15,252.68,251.8,257.42,258.9,259.78
2022-05-22,255.99,254.35,252.88,252.0,257.63,259.1,259.98
2022-05-23,260.27,258.63,257.16,256.27,261.9,263.38,264.26
2022-05-24,259.77,258.14,256.66,255.78,261.41,262.88,263.77
2022-05-25,258.19,256.55,255.08,254.2,259.83,261.3,262.18
2022-05-26,261.62,259.98,258.51,257.63,263.26,264.73,265.61
2022-05-27,265.24,263.6,262.13,261.25,266.88,268.35,269.23
2022-05-28,268.92,267.29,265.81,264.93,270.56,272.03,272.92
2022-05-29,270.19,268.55,267.08,266.2,271.83,273.3,274.18
2022-05-30,273.63,271.99,270.52,269.64,275.26,276.74,277.62
2022-05-31,270.41,268.77,267.3,266.41,272.04,273.52,274.4
2022-06-01,269.44,267.8,266.33,265.45,271.08,272.55,273.43
2022-06-02,275.93,274.29,272.82,271.94,277.57,279.04,279.92
2022-06-03,276.2,274.57,273.09,272.21,277.84,279.31,280.2
2022-06-04,273.11,271.48,270.0,269.12,274.75,276.22,277.1
2022-06-05,272.84,271.2,269.73,268.85,274.48,275.95,276.83
2022-06-06,272.14,270.51,269.03,268.15,273.78,275.25,276.14
2022-06-07,273.53,271.89,270.42,269.53,275.16,276.64,277.52
2022-06-08,270.45,268.81,267.34,266.46,272.08,273.56,274.44
2022-06-09,271.92,270.28,268.81,267.93,273.55,275.03,275.91
2022-06-10,258.89,257.26,255.78,254.9,260.53,262.0,262.88
2022-06-11,253.76,252.12,250.65,249.76,255.39,256.87,257.75
2022-06-12,248.43,246.79,245.32,244.43,250.06,251.54,252.42
2022-06-13,248.58,246.94,245.47,244.59,250.22,251.69,252.57
2022-06-14,253.91,252.27,250.8,249.92,255.55,257.02,257.9
2022-06-15,257.26,255.63,254.15,253.27,258.9,260.38,261.26
2022-06-16,250.37,248.73,247.26,246.38,252.01,253.48,254.36
2022-06-17,249.98,248.34,246.87,245.99,251.62,253.09,253.97
2022-06-18,248.35,246.71,245.24,244.36,249.99,251.46,252.34
2022-06-19,249.02,247.38,245.91,245.03,250.66,252.13,253.01
2022-06-20,246.14,244.5,243.03,242.15,247.77,249.25,250.13
2022-06-21,246.85,245.21,243.74,242.86,248.49,249.96,250.84
2022-06-22,256.69,255.05,253.58,252.69,258.32,259.8,260.68
2022-06-23,249.99,248.35,246.87,245.99,251.62,253.1,253.98
2022-06-24,259.72,258.08,256.61,255.73,261.36,262.83,263.71
2022-06-25,264.02,262.38,260.91,260.03,265.65,267.13,268.01
2022-06-26,262.05,260.42,258.94,258.06,263.69,265.16,266.05
2022-06-27,261.79,260.15,258.68,257.8,263.43,264.9,265.78
2022-06-28,258.35,256.72,255.24,254.36,259.99,261.46,262.35
2022-06-29,260.18,258.54,257.07,256.19,261.82,263.29,264.17
2022-06-30,254.08,252.44,250.97,250.09,255.72,257.19,258.07
2022-07-01,262.22,260.58,259.11,258.23,263.86,265.33,266.21
2022-07-02,262.71,261.08,259.6,258.72,264.35,265.82,266.71
2022-07-03,265.02,263.38,261.91,261.03,266.66,268.13,269.01
2022-07-04,262.05,260.41,258.94,258.05,263.68,265.16,266.04
2022-07-05,256.37,254.73,253.26,252.38,258.01,259.48,260.36
2022-07-06,267.1,265.46,263.99,263.1,268.73,270.21,271.09
2022-07-07,265.15,263.51,262.04,261.16,266.79,268.26,269.14
2022-07-08,269.47,267.84,266.36,265.48,271.11,272.58,273.46
2022-07-09,268.29,266.65,265.18,264.3,269.93,271.4,272.28
2022-07-10,263.68,262.05,260.57,259.69,265.32,266.79,267.68
2022-07-11,264.47,262.83,261.36,260.48,266.11,267.58,268.46
2022-07-12,251.8,250.16,248.69,247.81,253.44,254.91,255.79
2022-07-13,255.04,253.4,251.93,251.05,256.68,258.15,259.03
2022-07-14,265.82,264.18,262.71,261.83,267.46,268.93,269.81
2022-07-15,261.69,260.06,258.58,257.7,263.33,264.8,265.69
2022-07-16,259.54,257.9,256.43,255.55,261.17,262.65,263.53
2022-07-17,257.76,256.12,254.65,253.77,259.4,260.87,261.75
2022-07-18,257.03,255.39,253.92,253.04,258.67,260.14,261.02
2022-07-19,255.83,254.19,252.72,251.84,257.47,258.94,259.82
2022-07-20,264.38,262.74,261.27,260.39,266.02,267.49,268.37
2022-07-21,259.4,257.76,256.29,255.41,261.04,262.51,263.39
2022-07-22,259.31,257.68,256.2,255.32,260.95,262.42,263.3
2022-07-23,260.12,258.48,257.01,256.13,261.76,263.23,264.11
2022-07-24,260.07,258.43,256.96,256.08,261.71,263.18,264.06
2022-07-25,259.57,257.94,256.46,255.58,261.21,262.68,263.57
2022-07-26,251.44,249.81,248.33,247.45,253.08,254.55,255.43
2022-07-27,265.5,263.86,262.39,261.5,267.13,268.61,269.49
2022-07-28,276.9,275.26,273.79,272.91,278.54,280.01,280.89
2022-07-29,277.43,275.79,274.32,273.44,279.07,280.54,281.42
2022-07-30,275.66,274.02,272.55,271.67,277.3,278.77,279.65
2022-07-31,275.52,273.89,272.41,271.53,277.16,278.64,279.52
2022-08-01,274.45,272.81,271.34,270.46,276.09,277.56,278.44
2022-08-02,267.13,265.49,264.02,263.14,268.77,270.24,271.12
2022-08-03,281.85,280.22,278.74,277.86,283.49,284.96,285.84
2022-08-04,281.58,279.95,278.47,277.59,283.22,284.7,285.58
2022-08-05,284.94,283.3,281.83,280.95,286.58,288.05,288.93
2022-08-06,282.66,281.02,279.55,278.66,284.29,285.77,286.65
2022-08-07,280.92,279.28,277.81,276.93,282.55,284.03,284.91
2022-08-08,281.38,279.74,278.27,277.39,283.02,284.49,285.37
2022-08-09,282.17,280.53,279.05,278.17,283.8,285.28,286.16
2022-08-10,288.61,286.98,285.5,284.62,290.25,291.72,292.61
2022-08-11,289.96,288.33,286.85,285.97,291.6,293.08,293.96
2022-08-12,290.69,289.05,287.58,286.69,292.32,293.8,294.68
2022-08-13,291.51,289.88,288.4,287.52,293.15,294.62,295.5
2022-08-14,291.42,289.79,288.31,287.43,293.06,294.53,295.41
2022-08-15,289.75,288.12,286.64,285.76,291.39,292.86,293.74
2022-08-16,288.85,287.21,285.74,284.85,290.48,291.96,292.84
2022-08-17,292.96,291.32,289.85,288.97,294.6,296.07,296.95
2022-08-18,290.89,289.25,287.78,286.89,292.52,294.0,294.88
2022-08-19,286.12,284.49,283.01,282.13,287.76,289.23,290.12
2022-08-20,285.57,283.93,282.46,281.58,287.21,288.68,289.56
2022-08-21,286.54,284.9,283.43,282.55,288.18,289.65,290.53
2022-08-22,282.75,281.11,279.64,278.76,284.38,285.86,286.74
2022-08-23,283.23,281.6,280.12,279.24,284.87,286.34,287.23
2022-08-24,282.43,280.79,279.32,278.44,284.07,285.54,286.42
2022-08-25,280.41,278.77,277.3,276.41,282.04,283.52,284.4
2022-08-26,273.41,271.78,270.3,269.42,275.05,276.52,277.4
2022-08-27,271.74,270.11,268.63,267.75,273.38,274.85,275.73
2022-08-28,269.34,267.71,266.23,265.35,270.98,272.45,273.33
2022-08-29,270.92,269.29,267.81,266.93,272.56,274.03,274.92
2022-08-30,266.61,264.97,263.5,262.62,268.24,269.72,270.6
2022-08-31,265.72,264.09,262.61,261.73,267.36,268.83,269.71
2022-09-01,262.57,260.93,259.46,258.58,264.2,265.68,266.56
2022-09-02,258.6,256.96,255.48,254.6,260.23,261.71,262.59
2022-09-03,256.02,254.39,252.91,252.03,257.66,259.13,260.02
2022-09-04,253.11,251.47,250.0,249.12,254.74,256.22,257.1
2022-09-05,254.53,252.89,251.42,250.54,256.17,257.64,258.52
2022-09-06,252.65,251.02,249.54,248.66,254.29,255.77,256.65
2022-09-07,255.96,254.33,252.85,251.97,257.6,259.08,259.96
2022-09-08,252.61,250.97,249.5,248.62,254.25,255.72,256.6
2022-09-09,259.9,258.27,256.79,255.91,261.54,263.01,263.9
2022-09-10,258.16,256.53,255.05,254.17,259.8,261.27,262.16
2022-09-11,262.26,260.62,259.15,258.27,263.9,265.37,266.25
2022-09-12,258.24,256.61,255.13,254.25,259.88,261.35,262.23
2022-09-13,250.87,249.23,247.76,246.88,252.51,253.98,254.86
2022-09-14,250.59,248.95,247.48,246.6,252.23,253.7,254.58
2022-09-15,240.52,238.88,237.41,236.53,242.16,243.63,244.51
2022-09-16,246.12,244.49,243.01,242.13,247.76,249.23,250.11
2022-09-17,246.76,245.12,243.65,242.77,248.39,249.87,250.75
2022-09-18,246.4,244.76,243.29,242.41,248.04,249.51,250.39
2022-09-19,249.1,247.47,245.99,245.11,250.74,252.22,253.1
2022-09-20,241.95,240.31,238.84,237.95,243.58,245.06,245.94
2022-09-21,236.54,234.9,233.43,232.55,238.17,239.65,240.53
2022-09-22,238.77,237.13,235.66,234.77,240.4,241.88,242.76
2022-09-23,241.66,240.03,238.55,237.67,243.3,244.77,245.65
2022-09-24,239.02,237.38,235.91,235.03,240.65,242.13,243.01
2022-09-25,236.65,235.01,233.54,232.65,238.28,239.76,240.64
2022-09-26,240.54,238.9,237.43,236.54,242.17,243.65,244.53
2022-09-27,239.24,237.6,236.13,235.24,240.87,242.35,243.23
2022-09-28,238.53,236.9,235.42,234.54,240.17,241.64,242.53
2022-09-29,236.99,235.35,233.88,233.0,238.63,240.1,240.98
2022-09-30,231.65,230.01,228.54,227.66,233.29,234.76,235.64
2022-10-01,232.59,230.96,229.48,228.6,234.23,235.7,236.58
2022-10-02,234.87,233.23,231.76,230.87,236.5,237.98,238.86
2022-10-03,236.04,234.41,232.93,232.05,237.68,239.15,240.04
2022-10-04,240.71,239.07,237.6,236.71,242.34,243.82,244.7
2022-10-05,246.35,244.72,243.24,242.36,247.99,249.46,250.35
2022-10-06,242.47,240.83,239.36,238.48,244.11,245.58,246.46
2022-10-07,229.29,227.65,226.18,225.29,230.92,232.4,233.28
2022-10-08,229.83,228.19,226.72,225.84,231.47,232.94,233.82
2022-10-09,230.69,229.05,227.58,226.69,232.32,233.8,234.68
2022-10-10,227.75,226.11,224.64,223.76,229.39,230.86,231.74
2022-10-11,233.98,232.34,230.87,229.99,235.62,237.09,237.97
2022-10-12,240.56,238.93,237.45,236.57,242.2,243.67,244.55
2022-10-13,236.14,234.5,233.03,232.15,237.78,239.25,240.13
2022-10-14,228.55,226.92,225.44,224.56,230.19,231.66,232.55
2022-10-15,229.62,227.98,226.51,225.63,231.26,232.73,233.61
2022-10-16,234.56,232.92,231.45,230.57,236.2,237.67,238.55
2022-10-17,235.34,233.7,232.23,231.35,236.98,238.45,239.33
2022-10-18,232.93,231.29,229.82,228.94,234.57,236.04,236.92
2022-10-19,231.82,230.18,228.71,227.83,233.46,234.93,235.81
2022-10-20,238.11,236.48,235.0,234.12,239.75,241.22,242.11
2022-10-21,236.36,234.72,233.25,232.37,238.0,239.47,240.35
2022-10-22,237.83,236.2,234.72,233.84,239.47,240.94,241.83
2022-10-23,240.93,239.29,237.82,236.94,242.57,244.04,244.92
2022-10-24,243.21,241.58,240.1,239.22,244.85,246.33,247.21
2022-10-25,242.59,240.96,239.48,238.6,244.23,245.7,246.59
2022-10-26,232.02,230.39,228.91,228.03,233.66,235.13,236.02
2022-10-27,222.75,221.11,219.64,218.76,224.38,225.86,226.74
2022-10-28,235.51,233.87,232.4,231.52,237.15,238.62,239.5
2022-10-29,236.4,234.76,233.29,232.41,238.04,239.51,240.39
2022-10-30,233.69,232.05,230.58,229.7,235.32,236.8,237.68
2022-10-31,236.53,234.89,233.42,232.54,238.16,239.64,240.52
2022-11-01,233.33,231.69,230.22,229.34,234.96,236.44,237.32
2022-11-02,217.97,216.33,214.86,213.98,219.6,221.08,221.96
2022-11-03,212.04,210.4,208.93,208.05,213.67,215.15,216.03
2022-11-04,223.58,221.95,220.47,219.59,225.22,226.69,227.57
2022-11-05,223.82,222.18,220.71,219.83,225.46,226.93,227.81
2022-11-06,224.39,222.76,221.28,220.4,226.03,227.5,228.38
2022-11-07,226.1,224.46,222.99,222.11,227.73,229.21,230.09
2022-11-08,226.37,224.73,223.26,222.37,228.0,229.48,230.36
2022-11-09,217.26,215.62,214.15,213.27,218.9,220.37,221.25
2022-11-10,227.22,225.58,224.11,223.22,228.85,230.33,231.21
2022-11-11,239.03,237.39,235.92,235.04,240.67,242.14,243.02
2022-11-12,240.65,239.02,237.54,236.66,242.29,243.76,244.65
2022-11-13,237.8,236.16,234.68,233.8,239.43,240.91,241.79
2022-11-14,238.43,236.79,235.32,234.44,240.07,241.54,242.42
2022-11-15,241.59,239.95,238.48,237.6,243.23,244.7,245.58
2022-11-16,230.27,228.64,227.16,226.28,231.91,233.38,234.26
2022-11-17,243.35,241.72,240.24,239.36,244.99,246.46,247.35
2022-11-18,245.82,244.18,242.7,241.82,247.45,248.93,249.81
2022-11-19,244.18,242.54,241.07,240.19,245.82,247.29,248.17
2022-11-20,242.44,240.81,239.33,238.45,244.08,245.55,246.44
2022-11-21,241.69,240.05,238.58,237.7,243.33,244.8,245.68
2022-11-22,246.41,244.77,243.3,242.41,248.04,249.52,250.4
2022-11-23,247.01,245.37,243.9,243.02,248.65,250.12,251.0
2022-11-24,246.55,244.92,243.44,242.56,248.19,249.66,250.54
2022-11-25,246.03,244.39,242.92,242.04,247.67,249.14,250.02
2022-11-26,246.02,244.38,242.91,242.03,247.66,249.13,250.01
2022-11-27,244.61,242.97,241.5,240.62,246.25,247.72,248.6
2022-11-28,242.7,241.07,239.59,238.71,244.34,245.81,246.69
2022-11-29,245.56,243.92,242.45,241.57,247.2,248.67,249.55
2022-11-30,260.13,258.49,257.02,256.14,261.77,263.24,264.12
2022-12-01,258.11,256.47,255.0,254.12,259.75,261.22,262.1
2022-12-02,254.13,252.49,251.02,250.14,255.77,257.24,258.12
2022-12-03,252.61,250.97,249.5,248.62,254.24,255.72,256.6
2022-12-04,249.58,247.94,246.47,245.58,251.21,252.69,253.57
2022-12-05,246.17,244.54,243.06,242.18,247.81,249.28,250.17
2022-12-06,238.65,237.01,235.54,234.66,240.29,241.76,242.64
2022-12-07,248.42,246.78,245.31,244.42,250.05,251.53,252.41
2022-12-08,249.28,247.64,246.17,245.29,250.92,252.39,253.27
2022-12-09,250.02,248.39,246.91,246.03,251.66,253.13,254.01
2022-12-10,250.09,248.46,246.98,246.1,251.73,253.2,254.08
2022-12-11,250.37,248.74,247.26,246.38,252.01,253.48,254.36
2022-12-12,255.91,254.27,252.8,251.92,257.55,259.02,259.9
2022-12-13,256.3,254.66,253.19,252.3,257.93,259.41,260.29
2022-12-14,252.62,250.98,249.5,248.62,254.25,255.73,256.61
2022-12-15,247.99,246.36,244.88,244.0,249.63,251.1,251.99
2022-12-16,240.64,239.0,237.53,236.65,242.28,243.75,244.63
2022-12-17,242.78,241.14,239.67,238.79,244.42,245.89,246.77
2022-12-18,241.41,239.77,238.3,237.42,243.05,244.52,245.4
2022-12-19,241.8,240.16,238.69,237.81,243.44,244.91,245.79
2022-12-20,248.65,247.01,245.54,244.66,250.28,251.76,252.64
2022-12-21,250.38,248.74,247.27,246.39,252.01,253.49,254.37
2022-12-22,237.83,236.2,234.72,233.84,239.47,240.95,241.83
2022-12-23,239.3,237.66,236.19,235.3,240.93,242.41,243.29
2022-12-24,237.78,236.14,234.67,233.78,239.41,240.89,241.77
2022-12-25,236.05,234.41,232.94,232.05,237.68,239.16,240.04
2022-12-26,234.87,233.24,231.76,230.88,236.51,237.99,238.87
2022-12-27,235.64,234.0,232.53,231.65,237.27,238.75,239.63
2022-12-28,236.68,235.04,233.57,232.68,238.31,239.79,240.67
2022-12-29,235.77,234.13,232.66,231.78,237.41,238.88,239.76
2022-12-30,235.07,233.43,231.96,231.08,236.71,238.18,239.06
2022-12-31,235.59,233.96,232.48,231.6,237.23,238.71,239.59
2023-01-01,235.91,234.27,232.8,231.92,237.55,239.02,239.9
2023-01-02,236.37,234.73,233.26,232.38,238.01,239.48,240.36
2023-01-03,236.63,234.99,233.52,232.64,238.27,239.74,240.62
2023-01-04,227.78,226.15,224.67,223.79,229.42,230.89,231.77
2023-01-05,226.13,224.49,223.02,222.14,227.77,229.24,230.12
2023-01-06,226.81,225.17,223.7,222.82,228.45,229.92,230.8
2023-01-07,223.74,222.11,220.63,219.75,225.38,226.86,227.74
2023-01-08,228.0,226.36,224.89,224.01,229.64,231.11,231.99
2023-01-09,229.31,227.68,226.2,225.32,230.95,232.42,233.31
2023-01-10,231.85,230.21,228.74,227.86,233.48,234.96,235.84
2023-01-11,232.69,231.05,229.58,228.69,234.32,235.8,236.68
2023-01-12,235.18,233.54,232.07,231.19,236.82,238.29,239.17
2023-01-13,237.27,235.63,234.16,233.28,238.91,240.38,241.26
2023-01-14,237.41,235.78,234.3,233.42,239.05,240.52,241.4
2023-01-15,240.54,238.9,237.43,236.55,242.18,243.65,244.53
2023-01-16,240.98,239.34,237.87,236.99,242.62,244.09,244.97
2023-01-17,242.3,240.66,239.19,238.3,243.93,245.41,246.29
2023-01-18,232.49,230.86,229.38,228.5,234.13,235.6,236.49
2023-01-19,228.74,227.1,225.63,224.75,230.37,231.85,232.73
2023-01-20,241.77,240.14,238.66,237.78,243.41,244.88,245.77
2023-01-21,242.97,241.33,239.86,238.98,244.61,246.08,246.96
2023-01-22,244.48,242.84,241.37,240.49,246.11,247.59,248.47
2023-01-23,243.44,241.81,240.33,239.45,245.08,246.55,247.43
2023-01-24,242.61,240.97,239.5,238.61,244.24,245.72,246.6
2023-01-25,239.06,237.42,235.95,235.06,240.69,242.17,243.05
2023-01-26,241.34,239.7,238.23,237.34,242.97,244.45,245.33
2023-01-27,247.65,246.01,244.54,243.65,249.28,250.76,251.64
2023-01-28,247.29,245.65,244.18,243.3,248.93,250.4,251.28
2023-01-29,244.33,242.7,241.22,240.34,245.97,247.44,248.32
2023-01-30,244.84,243.2,241.73,240.85,246.48,247.95,248.83
2023-01-31,248.8,247.16,245.69,244.81,250.44,251.91,252.79
2023-02-01,248.78,247.14,245.67,244.79,250.42,251.89,252.77
2023-02-02,262.09,260.45,258.98,258.1,263.72,265.2,266.08
2023-02-03,255.46,253.83,252.35,251.47,257.1,258.57,259.46
2023-02-04,252.85,251.21,249.74,248.85,254.48,255.96,256.84
2023-02-05,256.26,254.62,253.15,252.27,257.89,259.37,260.25
2023-02-06,251.4,249.76,248.29,247.41,253.04,254.51,255.39
2023-02-07,266.67,265.04,263.56,262.68,268.31,269.78,270.67
2023-02-08,263.28,261.64,260.17,259.29,264.92,266.39,267.27
2023-02-09,264.83,263.2,261.72,260.84,266.47,267.94,268.83
2023-02-10,264.43,262.8,261.32,260.44,266.07,267.54,268.42
2023-02-11,264.76,263.12,261.65,260.77,266.4,267.87,268.75
2023-02-12,265.52,263.88,262.41,261.53,267.16,268.63,269.51
2023-02-13,267.07,265.43,263.96,263.07,268.7,270.18,271.06
2023-02-14,274.8,273.16,271.69,270.81,276.44,277.91,278.79
2023-02-15,269.49,267.86,266.38,265.5,271.13,272.6,273.48
2023-02-16,262.17,260.53,259.06,258.17,263.8,265.28,266.16
2023-02-17,260.09,258.46,256.98,256.1,261.73,263.2,264.09
2023-02-18,256.98,255.35,253.87,252.99,258.62,260.09,260.98
2023-02-19,257.46,255.83,254.35,253.47,259.1,260.57,261.45
2023-02-20,260.0,258.36,256.89,256.0,261.63,263.11,263.99
2023-02-21,261.04,259.41,257.93,257.05,262.68,264.15,265.04
2023-02-22,262.71,261.07,259.6,258.71,264.34,265.82,266.7
2023-02-23,253.28,251.64,250.17,249.28,254.91,256.39,257.27
2023-02-24,249.32,247.68,246.21,245.33,250.96,252.43,253.31
2023-02-25,252.0,250.36,248.89,248.0,253.63,255.11,255.99
2023-02-26,248.39,246.76,245.28,244.4,250.03,251.5,252.39
2023-02-27,247.51,245.87,244.4,243.51,249.14,250.62,251.5
2023-02-28,249.12,247.48,246.01,245.12,250.75,252.23,253.11
2023-03-01,243.9,242.27,240.79,239.91,245.54,247.01,247.9
2023-03-02,248.86,247.23,245.75,244.87,250.5,251.98,252.86
2023-03-03,252.29,250.65,249.18,248.3,253.93,255.4,256.28
2023-03-04,252.28,250.65,249.17,248.29,253.92,255.4,256.28
2023-03-05,253.7,252.06,250.59,249.71,255.34,256.81,257.69
2023-03-06,252.33,250.69,249.22,248.34,253.97,255.44,256.32
2023-03-07,252.84,251.21,249.73,248.85,254.48,255.95,256.84
2023-03-08,251.5,249.86,248.39,247.51,253.14,254.61,255.49
2023-03-09,252.71,251.07,249.6,248.72,254.35,255.82,256.7
2023-03-10,252.72,251.08,249.6,248.72,254.35,255.83,256.71
2023-03-11,252.78,251.15,249.67,248.79,254.42,255.89,256.78
2023-03-12,252.83,251.19,249.72,248.84,254.47,255.94,256.82
2023-03-13,254.86,253.23,251.75,250.87,256.5,257.97,258.85
2023-03-14,258.72,257.08,255.61,254.72,260.35,261.83,262.71
2023-03-15,263.75,262.12,260.64,259.76,265.39,266.86,267.75
2023-03-16,276.58,274.95,273.47,272.59,278.22,279.69,280.58
2023-03-17,276.2,274.57,273.09,272.21,277.84,279.31,280.2
2023-03-18,276.13,274.5,273.02,272.14,277.77,279.24,280.12
2023-03-19,276.35,274.72,273.24,272.36,277.99,279.46,280.35
2023-03-20,270.67,269.04,267.56,266.68,272.31,273.78,274.66
2023-03-21,271.46,269.82,268.35,267.46,273.09,274.57,275.45
2023-03-22,272.9,271.26,269.79,268.91,274.54,276.01,276.89
2023-03-23,285.22,283.58,282.11,281.23,286.86,288.33,289.21
2023-03-24,284.09,282.45,280.98,280.09,285.72,287.2,288.08
2023-03-25,281.13,279.49,278.02,277.14,282.77,284.24,285.12
2023-03-26,280.67,279.03,277.56,276.68,282.31,283.78,284.66
2023-03-27,276.47,274.83,273.36,272.48,278.11,279.58,280.46
2023-03-28,278.08,276.44,274.97,274.09,279.72,281.19,282.07
2023-03-29,279.5,277.87,276.39,275.51,281.14,282.62,283.5
2023-03-30,283.83,282.2,280.72,279.84,285.47,286.95,287.83
2023-03-31,288.76,287.12,285.65,284.77,290.4,291.87,292.75
2023-04-01,288.37,286.73,285.26,284.38,290.0,291.48,292.36
2023-04-02,287.41,285.77,284.29,283.41,289.04,290.52,291.4
2023-04-03,285.46,283.82,282.35,281.47,287.1,288.57,289.45
2023-04-04,283.97,282.34,280.86,279.98,285.61,287.08,287.96
2023-04-05,285.72,284.09,282.61,281.73,287.36,288.83,289.72
2023-04-06,292.39,290.75,289.27,288.39,294.02,295.5,296.38
2023-04-07,296.45,294.82,293.34,292.46,298.09,299.56,300.44
2023-04-08,293.98,292.34,290.87,289.98,295.61,297.09,297.97
2023-04-09,293.45,291.81,290.34,289.46,295.09,296.56,297.44
2023-04-10,291.55,289.92,288.44,287.56,293.19,294.66,295.55
2023-04-11,291.68,290.04,288.57,287.69,293.32,294.79,295.67
2023-04-12,287.17,285.53,284.05,283.17,288.8,290.28,291.16
2023-04-13,294.6,292.96,291.49,290.61,296.24,297.71,298.59
2023-04-14,290.4,288.76,287.29,286.41,292.04,293.51,294.39
2023-04-15,291.45,289.81,288.34,287.46,293.08,294.56,295.44
2023-04-16,289.4,287.76,286.29,285.41,291.03,292.51,293.39
2023-04-17,289.79,288.15,286.68,285.8,291.43,292.9,293.78
2023-04-18,287.98,286.34,284.87,283.98,289.61,291.09,291.97
2023-04-19,289.42,287.78,286.31,285.43,291.06,292.53,293.41
2023-04-20,290.58,288.94,287.47,286.59,292.22,293.69,294.57
2023-04-21,285.85,284.21,282.74,281.85,287.48,288.96,289.84
2023-04-22,283.31,281.67,280.2,279.32,284.95,286.42,287.3
2023-04-23,284.59,282.96,281.48,280.6,286.23,287.7,288.58
2023-04-24,284.64,283.0,281.53,280.64,286.27,287.75,288.63
2023-04-25,288.58,286.94,285.46,284.58,290.21,291.69,292.57
2023-04-26,296.32,294.69,293.21,292.33,297.96,299.43,300.31
2023-04-27,298.46,296.82,295.35,294.47,300.09,301.57,302.45
2023-04-28,305.68,304.04,302.57,301.68,307.31,308.79,309.67
2023-04-29,304.95,303.32,301.84,300.96,306.59,308.06,308.95
2023-04-30,304.36,302.72,301.25,300.37,306.0,307.47,308.35
2023-05-01,300.12,298.48,297.01,296.12,301.75,303.23,304.11
2023-05-02,294.19,292.55,291.08,290.2,295.83,297.3,298.18
2023-05-03,306.32,304.68,303.21,302.33,307.96,309.43,310.31
2023-05-04,309.84,308.2,306.73,305.85,311.48,312.95,313.83
2023-05-05,313.58,311.94,310.47,309.59,315.22,316.69,317.57
2023-05-06,312.02,310.38,308.91,308.03,313.66,315.13,316.01
2023-05-07,310.22,308.59,307.11,306.23,311.86,313.33,314.21
2023-05-08,310.04,308.4,306.93,306.05,311.68,313.15,314.03
2023-05-09,309.44,307.8,306.33,305.45,311.08,312.55,313.43
2023-05-10,311.15,309.52,308.04,307.16,312.79,314.26,315.15
2023-05-11,311.85,310.21,308.74,307.86,313.49,314.96,315.84
2023-05-12,310.45,308.81,307.34,306.46,312.08,313.56,314.44
2023-05-13,310.0,308.37,306.89,306.01,311.64,313.11,313.99
2023-05-14,310.54,308.91,307.43,306.55,312.18,313.65,314.54
2023-05-15,309.04,307.4,305.93,305.05,310.68,312.15,313.03
2023-05-16,312.73,311.09,309.62,308.73,314.36,315.84,316.72
2023-05-17,314.06,312.43,310.95,310.07,315.7,317.17,318.05
2023-05-18,318.91,317.27,315.8,314.92,320.55,322.02,322.9
2023-05-19,319.37,317.74,316.26,315.38,321.01,322.48,323.36
